normalized_artists,normalized_title,source_position,video_id,video_url,candidate_rank,candidate_score,candidate_variant,getsongbpm_song_id,getsongbpm_title,getsongbpm_artist,getsongbpm_uri,tempo,time_sig,key_of,mode,open_key,danceability,acousticness
Swordlender,Caverns of the Old Gods,146,vJ_rSbiKGTI,https://music.youtube.com/watch?v=vJ_rSbiKGTI,2,0.5523,title_first3,3QVlMp,Caverns Of The Disembodied,Flesh Consumed,https://getsongbpm.com/song/caverns-of-the-disembodied/3QVlMp,131,4/4,C#,major,8d,32,1
Nocturnal Depression,Spring,149,bagdrYMn9R0,https://music.youtube.com/watch?v=bagdrYMn9R0,1,0.7877,title_only,5AADZ,Spring,Ned's Atomic Dustbin,https://getsongbpm.com/song/spring/5AADZ,123,4/4,B,major,6d,50,1
Nocturnal Depression,Spring,149,bagdrYMn9R0,https://music.youtube.com/watch?v=bagdrYMn9R0,2,0.7794,title_only,zXOXr,Spring,Metal Spark,https://getsongbpm.com/song/spring/zXOXr,,,,minor,,,
Nocturnal Depression,Spring,149,bagdrYMn9R0,https://music.youtube.com/watch?v=bagdrYMn9R0,3,0.7709,title_only,vZMDg,Spring,Ursula Rucker,https://getsongbpm.com/song/spring/vZMDg,108,4/4,C#,minor,5m,46,5
Nocturnal Depression,Anthem to Self Destruction,151,fTc4bzYAmmU,https://music.youtube.com/watch?v=fTc4bzYAmmU,1,0.9875,title_first3,wZNV91,Anthem To Self-Destruction,Nocturnal Depression,https://getsongbpm.com/song/anthem-to-self-destruction/wZNV91,95,4/4,A,minor,1m,33,1
Nocturnal Depression,Anthem to Self Destruction,151,fTc4bzYAmmU,https://music.youtube.com/watch?v=fTc4bzYAmmU,2,0.6044,title_first2,r8M7qk,Anthem To Creation,Until Rain,https://getsongbpm.com/song/anthem-to-creation/r8M7qk,162,4/4,E,minor,2m,24,1
Pogomix,Boy & Bear,155,Nfh0IJikKVo,https://music.youtube.com/watch?v=Nfh0IJikKVo,1,0.9568,title_only,6WZD29,Boy & Bear,Pogo,https://getsongbpm.com/song/boy-and-bear/6WZD29,103,4/4,E,minor,2m,67,77
Famous Fhil,Million Dollar Baby,159,HyejjJA8tqI,https://music.youtube.com/watch?v=HyejjJA8tqI,1,0.7247,title_only,2864LP,Million Dollar Baby,Dianas,https://getsongbpm.com/song/million-dollar-baby/2864LP,88,4/4,B,minor,3m,23,3
Famous Fhil,Million Dollar Baby,159,HyejjJA8tqI,https://music.youtube.com/watch?v=HyejjJA8tqI,2,0.7200,title_only,3lzgQQ,Million Dollar Baby,Butterflies in My Stomach,https://getsongbpm.com/song/million-dollar-baby/3lzgQQ,109,4/4,C,major,1d,78,7
Famous Fhil,Million Dollar Baby,159,HyejjJA8tqI,https://music.youtube.com/watch?v=HyejjJA8tqI,3,0.7200,title_only,j2zqXv,Million Dollar Baby,The Drapers,https://getsongbpm.com/song/million-dollar-baby/j2zqXv,126,4/4,G,major,2d,79,13
Lian Ross,Mamy Blue,164,_Llli2oIIIE,https://music.youtube.com/watch?v=_Llli2oIIIE,1,0.8200,title_only,68N5BR,Mamy Blue,Céline Dion,https://getsongbpm.com/song/mamy-blue/68N5BR,109,4/4,G,major,2d,70,17
Lian Ross,Mamy Blue,164,_Llli2oIIIE,https://music.youtube.com/watch?v=_Llli2oIIIE,2,0.8114,title_only,xG6r2z,Mamy Blue,Mathys Roets,https://getsongbpm.com/song/mamy-blue/xG6r2z,114,4/4,C,major,1d,57,8
Lian Ross,Mamy Blue,164,_Llli2oIIIE,https://music.youtube.com/watch?v=_Llli2oIIIE,3,0.7840,title_only,g52Jv9,Mamy Blue,Lara Fabian,https://getsongbpm.com/song/mamy-blue/g52Jv9,107,4/4,D,minor,12m,80,22
Travis Scott; GloRilla,SHYNE,182,9U6suxc3kIs,https://music.youtube.com/watch?v=9U6suxc3kIs,1,0.7300,title_only,46v8VV,Shyne,Preservation,https://getsongbpm.com/song/shyne/46v8VV,97,3/4,C#,minor,5m,62,62
Travis Scott; GloRilla,SHYNE,182,9U6suxc3kIs,https://music.youtube.com/watch?v=9U6suxc3kIs,2,0.7247,title_only,VARG2O,Shyne,Iamsu!,https://getsongbpm.com/song/shyne/VARG2O,77,4/4,F#,major,7d,62,14
Travis Scott; GloRilla,SHYNE,182,9U6suxc3kIs,https://music.youtube.com/watch?v=9U6suxc3kIs,3,0.6965,title_only,wj6941,Shyness,Thieves Like Us,https://getsongbpm.com/song/shyness/wj6941,101,4/4,G,minor,11m,55,1
Byzantine Choir,Kyrie Eleison,193,wVWNFuk4N2M,https://music.youtube.com/watch?v=wVWNFuk4N2M,1,0.8138,title_only,Pj9qy,Kyrié Eléison,Sinéad O'Connor,https://getsongbpm.com/song/kyrie-eleison/Pj9qy,100,4/4,F#,major,7d,51,2
Byzantine Choir,Kyrie Eleison,193,wVWNFuk4N2M,https://music.youtube.com/watch?v=wVWNFuk4N2M,2,0.8000,title_only,kGjPX,Kyrie Eleïson,Michel Chion,https://getsongbpm.com/song/kyrie-eleison/kGjPX,0,0/4,G#,major,9d,0,96
Byzantine Choir,Kyrie Eleison,193,wVWNFuk4N2M,https://music.youtube.com/watch?v=wVWNFuk4N2M,3,0.7600,title_only,EjNMk,Kyrie Eleison,Franco Battiato,https://getsongbpm.com/song/kyrie-eleison/EjNMk,119,4/4,D#,major,10d,27,96
Teddy Swims,Lose Control,196,AeedWEyMYYo,https://music.youtube.com/watch?v=AeedWEyMYYo,1,0.7600,title_only,M3gD3,Lose Control,The Stripes,https://getsongbpm.com/song/lose-control/M3gD3,158,4/4,G,major,2d,59,10
Teddy Swims,Lose Control,196,AeedWEyMYYo,https://music.youtube.com/watch?v=AeedWEyMYYo,2,0.7537,title_only,LANzj,Lose Control,Dan Hill,https://getsongbpm.com/song/lose-control/LANzj,,,,minor,,,
Teddy Swims,Lose Control,196,AeedWEyMYYo,https://music.youtube.com/watch?v=AeedWEyMYYo,3,0.7360,title_only,E8Owv,Lose Control,Silk,https://getsongbpm.com/song/lose-control/E8Owv,119,4/4,G,minor,11m,53,72
Ghost,Zenith,204,G-8KOmo5nps,https://music.youtube.com/watch?v=G-8KOmo5nps,1,0.7840,title_only,G1z6K,Zenith,Soulstance,https://getsongbpm.com/song/zenith/G1z6K,100,4/4,F,minor,9m,68,69
Ghost,Zenith,204,G-8KOmo5nps,https://music.youtube.com/watch?v=G-8KOmo5nps,2,0.7508,title_only,n5QXVW,Zenith,Headscan,https://getsongbpm.com/song/zenith/n5QXVW,155,4/4,A#,minor,8m,54,1
Ghost,Zenith,204,G-8KOmo5nps,https://music.youtube.com/watch?v=G-8KOmo5nps,3,0.7429,title_only,NyBmK,Zenith,Vast Aire,https://getsongbpm.com/song/zenith/NyBmK,167,4/4,C#,major,8d,68,1
Bob Sinclar,"World, Hold On (Children of the Sky) (feat. Steve Edwards)",208,Hw2z_MdSf-k,https://music.youtube.com/watch?v=Hw2z_MdSf-k,1,0.9232,title_first3,rkgRq2,"World, Hold On",Bob Sinclar,https://getsongbpm.com/song/world-hold-on/rkgRq2,64,4/4,G#,minor,6m,76,5
Lipps Inc.,Funkytown,212,OAC4ItP0xWM,https://music.youtube.com/watch?v=OAC4ItP0xWM,1,1.0000,title_only,R6rW9L,Funkytown,"Lipps, Inc.",https://getsongbpm.com/song/funkytown/R6rW9L,123,4/4,B,major,6d,91,1
Lipps Inc.,Funkytown,212,OAC4ItP0xWM,https://music.youtube.com/watch?v=OAC4ItP0xWM,2,0.7840,title_only,v4E50,Funkytown,Pseudo Echo,https://getsongbpm.com/song/funkytown/v4E50,128,4/4,A,major,4d,65,6
Lipps Inc.,Funkytown,212,OAC4ItP0xWM,https://music.youtube.com/watch?v=OAC4ItP0xWM,3,0.7750,title_only,nx6pRW,Funkytown,Coop MC,https://getsongbpm.com/song/funkytown/nx6pRW,93,4/4,F,minor,9m,79,2
Silent Rhythm,Starry Night,214,626uq6qqavY,https://music.youtube.com/watch?v=626uq6qqavY,1,0.7600,title_only,2AoRM,Starry Night,Suzi Quatro,https://getsongbpm.com/song/starry-night/2AoRM,173,3/4,A,major,4d,54,25
Silent Rhythm,Starry Night,214,626uq6qqavY,https://music.youtube.com/watch?v=626uq6qqavY,2,0.7508,title_only,vMmDn,Starry Night,Davy Spillane,https://getsongbpm.com/song/starry-night/vMmDn,124,4/4,A,minor,1m,58,66
Silent Rhythm,Starry Night,214,626uq6qqavY,https://music.youtube.com/watch?v=626uq6qqavY,3,0.7339,title_only,GPNxy,Starry Night,Hi-STANDARD,https://getsongbpm.com/song/starry-night/GPNxy,93,4/4,F,major,12d,28,1
Engelbert Humperdinck,Love Me With All Your Heart (Cuando Calienta El Sol),219,blhEVJkgAtQ,https://music.youtube.com/watch?v=blhEVJkgAtQ,1,0.7329,title_only,BgzGx2,Love Me With All Your Heart (Cuando Calienta El Sol),Jerry Vale,https://getsongbpm.com/song/love-me-with-all-your-heart-cuando-calienta-el-sol/BgzGx2,69,4/4,G,major,2d,35,82
Engelbert Humperdinck,Love Me With All Your Heart (Cuando Calienta El Sol),219,blhEVJkgAtQ,https://music.youtube.com/watch?v=blhEVJkgAtQ,2,0.7223,title_only,08DK0L,Love Me With All Your Heart (Cuando Calienta El Sol),Pepe Jaramillo,https://getsongbpm.com/song/love-me-with-all-your-heart-cuando-calienta-el-sol/08DK0L,,,,minor,,,
Engelbert Humperdinck,Love Me With All Your Heart (Cuando Calienta El Sol),219,blhEVJkgAtQ,https://music.youtube.com/watch?v=blhEVJkgAtQ,3,0.7097,title_only,oQ0QpB,Love Me With All Your Heart (Cuando Calienta El Sol),Jim Nabors,https://getsongbpm.com/song/love-me-with-all-your-heart-cuando-calienta-el-sol/oQ0QpB,99,3/4,C#,major,8d,32,97
Maceo,The Soul Of A Black Man,221,DDU_LlOMK0k,https://music.youtube.com/watch?v=DDU_LlOMK0k,1,0.6982,title_first2,ZYx365,THE SOUL,FLEA MARKET,https://getsongbpm.com/song/the-soul/ZYx365,105,4/4,D,major,3d,72,4
Maceo,The Soul Of A Black Man,221,DDU_LlOMK0k,https://music.youtube.com/watch?v=DDU_LlOMK0k,2,0.6832,title_first2,voZvWV,The Soul,P‐Money,https://getsongbpm.com/song/the-soul/voZvWV,127,4/4,G,minor,11m,76,3
Maceo,The Soul Of A Black Man,221,DDU_LlOMK0k,https://music.youtube.com/watch?v=DDU_LlOMK0k,3,0.6661,title_first2,WP4z3o,The Soul,Smoke DZA,https://getsongbpm.com/song/the-soul/WP4z3o,144,4/4,E,minor,2m,49,7
Triads; Gimp,Now I Can Hold My Head Up High,222,8Mzxp-b3q7U,https://music.youtube.com/watch?v=8Mzxp-b3q7U,1,0.6941,title_first3,qxkQ4G,Now I Can,Starz,https://getsongbpm.com/song/now-i-can/qxkQ4G,114,4/4,D#,minor,7m,40,1
Triads; Gimp,Now I Can Hold My Head Up High,222,8Mzxp-b3q7U,https://music.youtube.com/watch?v=8Mzxp-b3q7U,2,0.6377,title_first3,kDxNzX,Now I Can,Gianluigi Trovesi Octet,https://getsongbpm.com/song/now-i-can/kDxNzX,,,,minor,,,
Them Two,Am I a Good Man,225,7EUipDulX8c,https://music.youtube.com/watch?v=7EUipDulX8c,1,0.7072,title_first2,31ykAx,Am I,The Thought,https://getsongbpm.com/song/am-i/31ykAx,79,4/4,D,major,3d,45,1
Them Two,Am I a Good Man,225,7EUipDulX8c,https://music.youtube.com/watch?v=7EUipDulX8c,2,0.6832,title_first2,rj7YW,Am I,Brothers Keepers,https://getsongbpm.com/song/am-i/rj7YW,106,4/4,A,minor,1m,67,1
Them Two,Am I a Good Man,225,7EUipDulX8c,https://music.youtube.com/watch?v=7EUipDulX8c,3,0.6743,title_only,mOB9M0,Am I A Good Man,Iron & Wine,https://getsongbpm.com/song/am-i-a-good-man/mOB9M0,153,3/4,A#,minor,8m,32,7
what i hate about atom eve,thanks to you,226,sPI6aOeAuF0,https://music.youtube.com/watch?v=sPI6aOeAuF0,1,0.7373,title_only,EvGvg,Thanks To You,John Denver,https://getsongbpm.com/song/thanks-to-you/EvGvg,140,4/4,G,major,2d,58,67
what i hate about atom eve,thanks to you,226,sPI6aOeAuF0,https://music.youtube.com/watch?v=sPI6aOeAuF0,2,0.7200,title_only,OgpNR,Thanks To You,Boz Scaggs,https://getsongbpm.com/song/thanks-to-you/OgpNR,81,1/4,E,minor,2m,37,52
what i hate about atom eve,thanks to you,226,sPI6aOeAuF0,https://music.youtube.com/watch?v=sPI6aOeAuF0,3,0.7138,title_only,RrYJ0,Thanks To You,Chris Smither,https://getsongbpm.com/song/thanks-to-you/RrYJ0,78,3/4,E,major,5d,49,56
Deftones,souvenir,230,zlSjfJTyzVM,https://music.youtube.com/watch?v=zlSjfJTyzVM,1,0.7785,title_only,qQWOp,Souvenir,Orchestra Morphine,https://getsongbpm.com/song/souvenir/qQWOp,85,4/4,G#,major,9d,51,20
Deftones,souvenir,230,zlSjfJTyzVM,https://music.youtube.com/watch?v=zlSjfJTyzVM,2,0.7537,title_only,pRyG1,Souvenir,Buffalo Tom,https://getsongbpm.com/song/souvenir/pRyG1,133,4/4,A,major,4d,38,1
Deftones,souvenir,230,zlSjfJTyzVM,https://music.youtube.com/watch?v=zlSjfJTyzVM,3,0.7429,title_only,GZQpK,Souvenir,Vonda Shepard,https://getsongbpm.com/song/souvenir/GZQpK,117,4/4,F#,major,7d,32,99
Decalius,Tortured,231,ieOCKmLevc0,https://music.youtube.com/watch?v=ieOCKmLevc0,1,0.8295,title_only,jxqlW,Tortured,Devilinside,https://getsongbpm.com/song/tortured/jxqlW,118,4/4,C#,major,8d,59,2
Decalius,Tortured,231,ieOCKmLevc0,https://music.youtube.com/watch?v=ieOCKmLevc0,2,0.7840,title_only,rkPEjK,Tortured,Abortus,https://getsongbpm.com/song/tortured/rkPEjK,190,4/4,D,major,3d,15,1
Decalius,Tortured,231,ieOCKmLevc0,https://music.youtube.com/watch?v=ieOCKmLevc0,3,0.7600,title_only,82yjnm,Tortured,Devil Doll,https://getsongbpm.com/song/tortured/82yjnm,129,4/4,C,major,1d,51,66
Wounded Masquerade,Wish you were here,237,cYiUAI1Oj_Y,https://music.youtube.com/watch?v=cYiUAI1Oj_Y,1,0.7641,title_only,82M0g,Wish You Were Here,Human Drama,https://getsongbpm.com/song/wish-you-were-here/82M0g,105,4/4,G,major,2d,42,9
Wounded Masquerade,Wish you were here,237,cYiUAI1Oj_Y,https://music.youtube.com/watch?v=cYiUAI1Oj_Y,2,0.7273,title_only,W6VOJ,Wish You Were Here,Catherine Wheel,https://getsongbpm.com/song/wish-you-were-here/W6VOJ,59,4/4,G,major,2d,35,60
Wounded Masquerade,Wish you were here,237,cYiUAI1Oj_Y,https://music.youtube.com/watch?v=cYiUAI1Oj_Y,3,0.7231,title_only,p81K2,Wish You Were Here,Fourplay,https://getsongbpm.com/song/wish-you-were-here/p81K2,86,4/4,G,minor,11m,63,57
Mgła,Further Down the Nest I,238,qq9CC8z53As,https://music.youtube.com/watch?v=qq9CC8z53As,1,0.6432,title_first2,oY6QGN,Further Down,Spawn,https://getsongbpm.com/song/further-down/oY6QGN,,,,minor,,,
Mgła,Further Down the Nest I,238,qq9CC8z53As,https://music.youtube.com/watch?v=qq9CC8z53As,2,0.6186,title_first2,vowlPm,Further Down,Echo Lake,https://getsongbpm.com/song/further-down/vowlPm,124,4/4,F#,major,7d,38,6
Mgła,Further Down the Nest I,238,qq9CC8z53As,https://music.youtube.com/watch?v=qq9CC8z53As,3,0.6146,title_first2,YWVzz0,Further Down,Kris Gruen,https://getsongbpm.com/song/further-down/YWVzz0,91,4/4,A#,major,11d,65,84
Daevar,Leviathan (feat. Jan Oberg),240,A3NcpZQQl5k,https://music.youtube.com/watch?v=A3NcpZQQl5k,1,0.7840,simplified_title_only,KGAZr,Leviathan,Akercocke,https://getsongbpm.com/song/leviathan/KGAZr,88,4/4,G#,major,9d,22,1
Daevar,Leviathan (feat. Jan Oberg),240,A3NcpZQQl5k,https://music.youtube.com/watch?v=A3NcpZQQl5k,2,0.7537,simplified_title_only,O91yR,Leviathan,Sleep Chamber,https://getsongbpm.com/song/leviathan/O91yR,73,4/4,F,minor,9m,64,39
Daevar,Leviathan (feat. Jan Oberg),240,A3NcpZQQl5k,https://music.youtube.com/watch?v=A3NcpZQQl5k,3,0.7339,simplified_title_only,q7432,Léviathan,Galerie Stratique,https://getsongbpm.com/song/leviathan/q7432,154,4/4,B,minor,3m,48,1
nixxiu,vain,241,DcFoM0qFB6o,https://music.youtube.com/watch?v=DcFoM0qFB6o,1,0.7709,title_only,5yVllZ,Vain,Animé,https://getsongbpm.com/song/vain/5yVllZ,,,,minor,,,
nixxiu,vain,241,DcFoM0qFB6o,https://music.youtube.com/watch?v=DcFoM0qFB6o,2,0.7382,title_only,xkrWE9,Vain,Raining Pleasure,https://getsongbpm.com/song/vain/xkrWE9,108,4/4,D,minor,12m,35,54
nixxiu,vain,241,DcFoM0qFB6o,https://music.youtube.com/watch?v=DcFoM0qFB6o,3,0.7247,title_only,kRvn85,Vain,Mika Vainio,https://getsongbpm.com/song/vain/kRvn85,70,5/4,A,minor,1m,20,100
Scizzie,aquatic ambience,256,oEybvx6Fx8M,https://music.youtube.com/watch?v=oEybvx6Fx8M,1,0.6082,title_only,nRKAAp,"Aquatic Ambience (From ""Donkey Kong Country"")",GameChops,https://getsongbpm.com/song/aquatic-ambience-from-donkey-kong-country/nRKAAp,74,4/4,C,minor,10m,28,1
Nujabes,Still Talking to You,259,PzW62UP8CmY,https://music.youtube.com/watch?v=PzW62UP8CmY,1,0.6903,title_first2,wpljzJ,Still Talking,The Astronauts,https://getsongbpm.com/song/still-talking/wpljzJ,184,4/4,F,minor,9m,24,45
Nujabes,Still Talking to You,259,PzW62UP8CmY,https://music.youtube.com/watch?v=PzW62UP8CmY,2,0.6493,title_first2,oYG3o3,Still Talking Shit,The Bulemics,https://getsongbpm.com/song/still-talking-shit/oYG3o3,,,,minor,,,
Nujabes,Still Talking to You,259,PzW62UP8CmY,https://music.youtube.com/watch?v=PzW62UP8CmY,3,0.6390,title_first2,56WrA,Still Talking,Chris Carter,https://getsongbpm.com/song/still-talking/56WrA,110,4/4,A#,major,11d,70,28
Tony Anderson,Pastoral,263,6r79aWeHu4Q,https://music.youtube.com/watch?v=6r79aWeHu4Q,1,0.8386,title_only,6O37Q,Pastoral,Bobby Hutcherson,https://getsongbpm.com/song/pastoral/6O37Q,113,4/4,A,major,4d,50,100
Tony Anderson,Pastoral,263,6r79aWeHu4Q,https://music.youtube.com/watch?v=6r79aWeHu4Q,2,0.7467,title_only,J687Z2,Pastoral,Gordon Giltrap,https://getsongbpm.com/song/pastoral/J687Z2,110,4/4,A,major,4d,36,42
Tony Anderson,Pastoral,263,6r79aWeHu4Q,https://music.youtube.com/watch?v=6r79aWeHu4Q,3,0.7467,title_only,2kOvqA,Pastoral,Gordon Giltrap,https://getsongbpm.com/song/pastoral/2kOvqA,110,4/4,A,major,4d,36,42
Klaus Badelt,The Medallion Calls,264,FT13elr90q8,https://music.youtube.com/watch?v=FT13elr90q8,1,0.6410,title_only,W7XYJg,The Medallion Calls From Pirates Of The Caribbean: The Curse Of The Black Pearl,Cincinnati Pops Orchestra,https://getsongbpm.com/song/the-medallion-calls-from-pirates-of-the-caribbean-the-curse-of-the-black-pearl/W7XYJg,116,3/4,D,minor,12m,58,94
Geoff Zanelli,My Name Is Barbossa,266,i2Om-raqmaM,https://music.youtube.com/watch?v=i2Om-raqmaM,1,0.7294,title_first2,jmwZW,My Name,George Canyon,https://getsongbpm.com/song/my-name/jmwZW,106,4/4,C#,minor,5m,69,68
Geoff Zanelli,My Name Is Barbossa,266,i2Om-raqmaM,https://music.youtube.com/watch?v=i2Om-raqmaM,2,0.7072,title_first2,6BJlR,My Name,Galleon,https://getsongbpm.com/song/my-name/6BJlR,123,4/4,C,major,1d,61,1
Geoff Zanelli,My Name Is Barbossa,266,i2Om-raqmaM,https://music.youtube.com/watch?v=i2Om-raqmaM,3,0.7003,title_first2,vWo5r,My Name,Angelina,https://getsongbpm.com/song/my-name/vWo5r,130,4/4,A#,minor,8m,69,35
Susumu Hirasawa,Gats,267,auLopgsgJ_s,https://music.youtube.com/watch?v=auLopgsgJ_s,1,0.6496,title_only,n54Ek4,Gatsby,AK Charlie,https://getsongbpm.com/song/gatsby/n54Ek4,133,4/4,A#,minor,8m,34,1
Susumu Hirasawa,Gats,267,auLopgsgJ_s,https://music.youtube.com/watch?v=auLopgsgJ_s,2,0.6432,title_only,0Yy7jG,Gatsby,Donna Regina,https://getsongbpm.com/song/gatsby/0Yy7jG,116,4/4,D,major,3d,79,73
Susumu Hirasawa,Gats,267,auLopgsgJ_s,https://music.youtube.com/watch?v=auLopgsgJ_s,3,0.6377,title_only,wp0YKr,Gatsby,Catherine Lara,https://getsongbpm.com/song/gatsby/wp0YKr,166,4/4,F,major,12d,64,36
Michał Łapaj,Breathe,268,9a9hXH2Km_4,https://music.youtube.com/watch?v=9a9hXH2Km_4,1,0.7382,title_only,9rl53,Breathe,Nickelback,https://getsongbpm.com/song/breathe/9rl53,121,4/4,G#,major,9d,57,2
Michał Łapaj,Breathe,268,9a9hXH2Km_4,https://music.youtube.com/watch?v=9a9hXH2Km_4,2,0.7300,title_only,vgkr8,Breathe,Depeche Mode,https://getsongbpm.com/song/breathe/vgkr8,194,3/4,D,minor,12m,21,32
Michał Łapaj,Breathe,268,9a9hXH2Km_4,https://music.youtube.com/watch?v=9a9hXH2Km_4,3,0.7120,title_only,l55Q1,Breathe,Ministry,https://getsongbpm.com/song/breathe/l55Q1,124,4/4,G,minor,11m,69,1
Static-X,Black Star,271,vSADld6FRMQ,https://music.youtube.com/watch?v=vSADld6FRMQ,1,0.7943,title_only,n57BEE,Black Star,Automat,https://getsongbpm.com/song/black-star/n57BEE,96,4/4,B,major,6d,59,1
Static-X,Black Star,271,vSADld6FRMQ,https://music.youtube.com/watch?v=vSADld6FRMQ,2,0.7600,title_only,WGmGn,Black Star,Touch,https://getsongbpm.com/song/black-star/WGmGn,105,4/4,F#,minor,4m,55,2
Static-X,Black Star,271,vSADld6FRMQ,https://music.youtube.com/watch?v=vSADld6FRMQ,3,0.7360,title_only,P7W9z,Black Star,The Soundtrack of Our Lives,https://getsongbpm.com/song/black-star/P7W9z,117,4/4,B,minor,3m,25,1
Wounded Masquerade,brighter than every star,272,4_u-czHl--Q,https://music.youtube.com/watch?v=4_u-czHl--Q,1,0.6391,title_first2,GjYX7,Brighter Than A Star,Gandalf,https://getsongbpm.com/song/brighter-than-a-star/GjYX7,112,3/4,C,major,1d,19,93
Wounded Masquerade,brighter than every star,272,4_u-czHl--Q,https://music.youtube.com/watch?v=4_u-czHl--Q,2,0.5786,title_first2,0gvZ05,Brighter Than Anything,Yonderboi,https://getsongbpm.com/song/brighter-than-anything/0gvZ05,125,4/4,G,major,2d,79,8
Wounded Masquerade,brighter than every star,272,4_u-czHl--Q,https://music.youtube.com/watch?v=4_u-czHl--Q,3,0.5602,title_first2,nr8wmp,Brighter Than A Thousand Suns,Iron Maiden,https://getsongbpm.com/song/brighter-than-a-thousand-suns/nr8wmp,125,4/4,C,major,1d,30,1
Ghost,Phantom Of The Opera,281,pMCqlsAoTik,https://music.youtube.com/watch?v=pMCqlsAoTik,1,0.7600,title_only,L9JJP4,Phantom Of The Opera,The Meteors,https://getsongbpm.com/song/phantom-of-the-opera/L9JJP4,133,4/4,C,major,1d,56,5
Ghost,Phantom Of The Opera,281,pMCqlsAoTik,https://music.youtube.com/watch?v=pMCqlsAoTik,2,0.7480,title_only,rk4RJE,Phantom Of The Opera,Rosario Strings,https://getsongbpm.com/song/phantom-of-the-opera/rk4RJE,,,,minor,,,
Ghost,Phantom Of The Opera,281,pMCqlsAoTik,https://music.youtube.com/watch?v=pMCqlsAoTik,3,0.7247,title_only,ljlj6,Phantom Of The Opera,The Iron Maidens,https://getsongbpm.com/song/phantom-of-the-opera/ljlj6,,,,minor,,,
Urfaust,Vom Geist der Schwere,293,Yh_Olc_Ayjs,https://music.youtube.com/watch?v=Yh_Olc_Ayjs,1,0.6463,title_first2,005XkL,Vom Geist,Der Singende Tresen,https://getsongbpm.com/song/vom-geist/005XkL,63,4/4,A,major,4d,23,1
Nirvana,Half The Man I Used To Be.wmv,294,XH_vR2mvaRs,https://music.youtube.com/watch?v=XH_vR2mvaRs,1,0.6903,title_first3,OyOMY,Half The Man,Jamiroquai,https://getsongbpm.com/song/half-the-man/OyOMY,165,4/4,D,major,3d,50,55
Nirvana,Half The Man I Used To Be.wmv,294,XH_vR2mvaRs,https://music.youtube.com/watch?v=XH_vR2mvaRs,2,0.6832,title_first3,0gZg3v,Half The Man,Needlepoint,https://getsongbpm.com/song/half-the-man/0gZg3v,,,,minor,,,
Nirvana,Half The Man I Used To Be.wmv,294,XH_vR2mvaRs,https://music.youtube.com/watch?v=XH_vR2mvaRs,3,0.6712,title_first3,nzxx7,Half The Man,Dayna Manning,https://getsongbpm.com/song/half-the-man/nzxx7,138,4/4,D,major,3d,64,48
Wisp,Your face,299,g5YH32cygp0,https://music.youtube.com/watch?v=g5YH32cygp0,1,0.7840,title_only,73kNA,Your Face,The Screws,https://getsongbpm.com/song/your-face/73kNA,90,4/4,E,major,5d,53,22
Wisp,Your face,299,g5YH32cygp0,https://music.youtube.com/watch?v=g5YH32cygp0,2,0.7709,title_only,JQQZv,Your Face,The Waiting,https://getsongbpm.com/song/your-face/JQQZv,105,4/4,G,major,2d,52,1
Wisp,Your face,299,g5YH32cygp0,https://music.youtube.com/watch?v=g5YH32cygp0,3,0.7200,title_only,99yr8,Your Face,Michael Cooper,https://getsongbpm.com/song/your-face/99yr8,75,4/4,C#,major,8d,75,18
Radiohead,Go Slowly,302,wqh9GKAtZzo,https://music.youtube.com/watch?v=wqh9GKAtZzo,1,0.7537,title_only,g5P2gj,Go Slowly,Dan Dectis,https://getsongbpm.com/song/go-slowly/g5P2gj,143,3/4,C,major,1d,42,49
Radiohead,Go Slowly,302,wqh9GKAtZzo,https://music.youtube.com/watch?v=wqh9GKAtZzo,2,0.7114,title_only,krxwlY,Go Slowly To Your Successful Man,Diamond Black Hearted Boy,https://getsongbpm.com/song/go-slowly-to-your-successful-man/krxwlY,168,4/4,C#,minor,5m,51,4
Radiohead,Go Slowly,302,wqh9GKAtZzo,https://music.youtube.com/watch?v=wqh9GKAtZzo,3,0.6850,title_only,mOBmO0,Go Slowly,PENPALS,https://getsongbpm.com/song/go-slowly/mOBmO0,,,,minor,,,
Bonnie Tyler,"Holding Out for a Hero (From ""Footloose"" Soundtrack)",303,qgHVh5jspsA,https://music.youtube.com/watch?v=qgHVh5jspsA,1,0.9232,title_first3,7wE78,Holding Out For A Hero,Bonnie Tyler,https://getsongbpm.com/song/holding-out-for-a-hero/7wE78,152,4/4,A,minor,1m,62,3
Bonnie Tyler,"Holding Out for a Hero (From ""Footloose"" Soundtrack)",303,qgHVh5jspsA,https://music.youtube.com/watch?v=qgHVh5jspsA,2,0.9232,title_first3,Lz8zW,Holding Out For A Hero,Bonnie Tyler,https://getsongbpm.com/song/holding-out-for-a-hero/Lz8zW,150,4/4,A,minor,1m,62,3
Bonnie Tyler,"Holding Out for a Hero (From ""Footloose"" Soundtrack)",303,qgHVh5jspsA,https://music.youtube.com/watch?v=qgHVh5jspsA,3,0.7388,title_first3,K0P3G,Holding Out For A Hero,Brown University Chattertocks,https://getsongbpm.com/song/holding-out-for-a-hero/K0P3G,,,,minor,,,
Static-X,Wisconsin Death Trip,309,ZZJxWqmP4Yw,https://music.youtube.com/watch?v=ZZJxWqmP4Yw,1,0.9760,title_only,KOp38,Wisconsin Death Trip,Static‐X,https://getsongbpm.com/song/wisconsin-death-trip/KOp38,129,4/4,F,major,12d,40,1
